599876033,"[[[43.1519262], [-77.7282923]], [[43.1512178], [-77.7282885]], [[43.1512189], [-77.727905]], [[43.1519273], [-77.7279088]], [[43.1519262], [-77.7282923]]]"
599876036,"[[[43.152423], [-77.7318268]], [[43.1524256], [-77.7316459]], [[43.1526369], [-77.7316517]], [[43.1526342], [-77.7318325]], [[43.152423], [-77.7318268]]]"
599876038,"[[[43.1524694], [-77.7311918]], [[43.1524701], [-77.7308538]], [[43.1528595], [-77.7308554]], [[43.1528588], [-77.7311934]], [[43.1524694], [-77.7311918]]]"
599876041,"[[[43.152959], [-77.7311857]], [[43.1529616], [-77.730857]], [[43.1533509], [-77.7308628]], [[43.1533483], [-77.7311915]], [[43.152959], [-77.7311857]]]"
599876043,"[[[43.1534661], [-77.7311855]], [[43.1534694], [-77.730864]], [[43.1538518], [-77.7308715]], [[43.1538484], [-77.7311929]], [[43.1534661], [-77.7311855]]]"
599876046,"[[[43.1539235], [-77.7317437]], [[43.1539227], [-77.7314315]], [[43.1542563], [-77.7314299]], [[43.1542571], [-77.7317421]], [[43.1539235], [-77.7317437]]]"
599876049,"[[[43.1539442], [-77.7303662]], [[43.1536731], [-77.7303657]], [[43.1536733], [-77.7301696]], [[43.1537048], [-77.7301696]], [[43.153705], [-77.7299703]], [[43.1536755], [-77.7299703]], [[43.1536757], [-77.7297951]], [[43.1536992], [-77.7297951]], [[43.1536995], [-77.7296051]], [[43.1536625], [-77.729605]], [[43.1536628], [-77.729396]], [[43.1536852], [-77.7293961]], [[43.1536853], [-77.7292589]], [[43.1536563], [-77.7292589]], [[43.1536565], [-77.7290309]], [[43.1539454], [-77.7290314]], [[43.1539442], [-77.7303662]]]"
599876052,"[[[43.1536698], [-77.7286745]], [[43.1536696], [-77.7284694]], [[43.1536969], [-77.7284693]], [[43.1536967], [-77.7283049]], [[43.1536675], [-77.7283049]], [[43.1536673], [-77.7281043]], [[43.1536913], [-77.7281043]], [[43.1536911], [-77.7279316]], [[43.1536599], [-77.7279317]], [[43.1536597], [-77.7277288]], [[43.1539374], [-77.7277283]], [[43.1539383], [-77.728674]], [[43.1536698], [-77.7286745]]]"
599876057,"[[[43.1539213], [-77.727358]], [[43.1535961], [-77.7273514]], [[43.153598], [-77.7271725]], [[43.1536159], [-77.7271728]], [[43.1536179], [-77.7269889]], [[43.1535905], [-77.7269884]], [[43.1535927], [-77.7267869]], [[43.1536147], [-77.7267873]], [[43.1536166], [-77.7266123]], [[43.1535877], [-77.7266117]], [[43.1535899], [-77.7264073]], [[43.1539316], [-77.7264143]], [[43.1539213], [-77.727358]]]"
599876060,"[[[43.1539267], [-77.7260564]], [[43.1535888], [-77.7260552]], [[43.1535892], [-77.7258647]], [[43.1536225], [-77.7258648]], [[43.1536228], [-77.7256813]], [[43.1535835], [-77.7256812]], [[43.1535839], [-77.7254768]], [[43.1536177], [-77.7254769]], [[43.153618], [-77.7253069]], [[43.1535887], [-77.7253068]], [[43.1535891], [-77.7251054]], [[43.1539285], [-77.7251066]], [[43.1539267], [-77.7260564]]]"
599876063,"[[[43.1538373], [-77.7244211]], [[43.1535597], [-77.7244133]], [[43.1535651], [-77.7240517]], [[43.1535076], [-77.72405]], [[43.1535132], [-77.7236727]], [[43.1534531], [-77.723671]], [[43.1534587], [-77.7232908]], [[43.153854], [-77.7233019]], [[43.1538373], [-77.7244211]]]"
599876067,"[[[43.152558], [-77.7243294]], [[43.1525597], [-77.7240887]], [[43.1525896], [-77.7240891]], [[43.1525937], [-77.723513]], [[43.1527783], [-77.7235155]], [[43.1527742], [-77.7240951]], [[43.1527917], [-77.7240953]], [[43.1527909], [-77.7242069]], [[43.1527731], [-77.7242066]], [[43.1527725], [-77.7242786]], [[43.152622], [-77.7242766]], [[43.1526216], [-77.7243303]], [[43.152558], [-77.7243294]]]"
599879193,"[[[43.1518642], [-77.7240929]], [[43.1515295], [-77.7240873]], [[43.1515352], [-77.723449]], [[43.1518699], [-77.7234546]], [[43.1518642], [-77.7240929]]]"
599879194,"[[[43.1512721], [-77.724078]], [[43.1512732], [-77.7236234]], [[43.1506744], [-77.7236208]], [[43.1506734], [-77.7240754]], [[43.1512721], [-77.724078]]]"
599879195,"[[[43.1504315], [-77.7265571]], [[43.1501864], [-77.726551]], [[43.1501959], [-77.7258324]], [[43.1504917], [-77.7258398]], [[43.1504899], [-77.725971]], [[43.1505131], [-77.7259716]], [[43.15051], [-77.7262037]], [[43.1504901], [-77.7262032]], [[43.1504887], [-77.7263137]], [[43.1504347], [-77.7263124]], [[43.1504315], [-77.7265571]]]"
599879196,"[[[43.1504919], [-77.7280698]], [[43.1501611], [-77.7280659]], [[43.150167], [-77.7271232]], [[43.1504978], [-77.7271272]], [[43.1504919], [-77.7280698]]]"
599879197,"[[[43.1504833], [-77.7293804]], [[43.1501446], [-77.7293678]], [[43.1501633], [-77.7284297]], [[43.1504895], [-77.7284418]], [[43.1504861], [-77.7286139]], [[43.1504596], [-77.7286129]], [[43.1504556], [-77.7288125]], [[43.1504903], [-77.7288137]], [[43.1504864], [-77.7290066]], [[43.1504583], [-77.7290056]], [[43.1504548], [-77.7291845]], [[43.1504872], [-77.7291857]], [[43.1504833], [-77.7293804]]]"
